date,title,artist,rank,peakPos,lastPos,isNew,weeks
2025-05-03,Smile,Morgan Wallen,54,4,59,False,17
2025-05-03,Twilight Zone,Ariana Grande,55,18,47,False,4
2025-05-03,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",56,30,54,False,10
2025-05-03,Undressed,sombr,57,57,84,False,3
2025-05-03,Revolving Door,Tate McRae,58,22,61,False,9
2025-05-03,Baile Inolvidable,Bad Bunny,59,3,53,False,16
2025-05-03,Rather Lie,Playboi Carti & The Weeknd,60,4,49,False,6
2025-05-03,The Giver,Chappell Roan,61,5,51,False,6
2025-05-03,Peekaboo,Kendrick Lamar Featuring AzChike,62,13,64,False,22
2025-05-03,BMF,SZA,63,29,55,False,18
2025-05-03,Fix What You Didn't Break,Nate Smith,64,64,72,False,5
2025-05-03,Holy Smokes,Bailey Zimmerman,65,54,67,False,14
2025-05-03,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,66,65,65,False,5
2025-05-03,Te Queria Ver,Aleman X Neton Vega,67,58,58,False,6
2025-05-03,Friends Like That,John Morgan Featuring Jason Aldean,68,57,57,False,5
2025-05-03,Loco,Neton Vega,69,43,62,False,17
2025-05-03,Texas,Blake Shelton,70,70,74,False,6
2025-05-03,Happen To Me,Russell Dickerson,71,71,0,True,1
2025-05-03,Your Way's Better,Forrest Frank,72,72,0,True,1
2025-05-03,Backseat Driver,Kane Brown,73,73,86,False,7
2025-05-03,Busy Woman,Sabrina Carpenter,74,27,66,False,10
2025-05-03,Are You Even Real,Teddy Swims & GIVEON,75,59,78,False,11
2025-05-03,Ojos Tristes,"Selena Gomez, Benny Blanco & The Marias",76,56,60,False,5
2025-05-03,EOO,Bad Bunny,77,24,79,False,14
2025-05-03,Steve's Lava Chicken,Jack Black,78,78,0,True,1
2025-05-03,The Largest,BigXthaPlug,79,71,82,False,14
2025-05-03,No Pole,Don Toliver,80,66,76,False,25
2025-05-03,Feel It,d4vd,81,81,85,False,7
2025-05-03,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",82,21,75,False,10
2025-05-03,Like Him,"Tyler, The Creator Featuring Lola Young",83,29,80,False,26
2025-05-03,Morena,Neton Vega & Peso Pluma,84,83,83,False,4
2025-05-03,Haunted,Kane Brown With Jelly Roll,85,58,91,False,6
2025-05-03,Gimme A Hug,Drake,86,6,71,False,10
2025-05-03,Headphones On,Addison Rae,87,87,0,True,1
2025-05-03,End Of The World,Miley Cyrus,88,52,69,False,3
2025-05-03,Whiskey Drink,Jason Aldean,89,89,98,False,2
2025-05-03,Call Me When You Break Up,"Selena Gomez, Benny Blanco & Gracie Abrams",90,46,73,False,8
2025-05-03,Forever To Me,Cole Swindell,91,91,0,True,1
2025-05-03,Whim Whamiee,PLUTO & YKNIECE,92,92,0,True,1
2025-05-03,Chest Pain (I Love),Malcolm Todd,93,68,77,False,3
2025-05-03,Nuevayol,Bad Bunny,94,8,89,False,16
2025-05-03,Party 4 U,Charli xcx,95,95,0,True,1
2025-05-03,Actin Up,Tommy Richman,96,96,0,True,1
2025-05-03,Tattoo,Tito Double P,97,72,92,False,8
2025-05-03,House Again,Hudson Westbrook,98,98,0,True,1
2025-05-03,like JENNIE,JENNIE,99,83,96,False,3
2025-05-03,Caramel,Sleep Token,100,34,68,False,3
2025-05-10,Luther,Kendrick Lamar & SZA,1,1,1,False,23
2025-05-10,Ordinary,Alex Warren,2,2,3,False,12
2025-05-10,Die With A Smile,Lady Gaga & Bruno Mars,3,1,2,False,37
2025-05-10,Nokia,Drake,4,2,4,False,11
2025-05-10,A Bar Song (Tipsy),Shaboozey,5,1,5,False,55
2025-05-10,Pink Pony Club,Chappell Roan,6,4,6,False,46
2025-05-10,Lose Control,Teddy Swims,7,1,9,False,89
2025-05-10,I'm The Problem,Morgan Wallen,8,2,7,False,13
2025-05-10,Beautiful Things,Benson Boone,9,2,10,False,66
2025-05-10,Anxiety,Doechii,10,10,12,False,8
2025-05-10,All The Way,BigXthaPlug Featuring Bailey Zimmerman,11,4,11,False,4
2025-05-10,Birds Of A Feather,Billie Eilish,12,2,13,False,50
2025-05-10,Just In Case,Morgan Wallen,13,4,14,False,6
2025-05-10,I Had Some Help,Post Malone Featuring Morgan Wallen,14,1,15,False,51
2025-05-10,Mutt,Leon Thomas,15,15,18,False,13
2025-05-10,That's So True,Gracie Abrams,16,6,20,False,28
2025-05-10,Love Somebody,Morgan Wallen,17,1,17,False,28
2025-05-10,Blue Strips,Jessie Murph,18,18,35,False,3
2025-05-10,Espresso,Sabrina Carpenter,19,3,19,False,55
2025-05-10,APT.,ROSE & Bruno Mars,20,3,16,False,28
2025-05-10,Messy,Lola Young,21,14,22,False,22
2025-05-10,Not Like Us,Kendrick Lamar,22,1,21,False,51
2025-05-10,30 For 30,SZA With Kendrick Lamar,23,10,24,False,19
2025-05-10,TV Off,Kendrick Lamar Featuring Lefty Gunplay,24,2,23,False,23
2025-05-10,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,25,8,8,False,2
2025-05-10,No One Noticed,The Marias,26,22,29,False,31
2025-05-10,I Never Lie,Zach Top,27,27,31,False,32
2025-05-10,Squabble Up,Kendrick Lamar,28,1,27,False,23
2025-05-10,Stargazing,Myles Smith,29,19,28,False,50
2025-05-10,Taste,Sabrina Carpenter,30,2,33,False,36
2025-05-10,Bad Dreams,Teddy Swims,31,30,30,False,22
2025-05-10,Sports Car,Tate McRae,32,16,25,False,14
2025-05-10,Sorry I'm Here For Someone Else,Benson Boone,33,33,34,False,9
2025-05-10,Abracadabra,Lady Gaga,34,13,26,False,13
2025-05-10,Timeless,The Weeknd & Playboi Carti,35,3,32,False,31
2025-05-10,What Was That,Lorde,36,36,0,True,1
2025-05-10,Worst Way,Riley Green,37,36,36,False,16
2025-05-10,Good News,Shaboozey,38,34,37,False,23
2025-05-10,Money On Money,Young Thug Featuring Future,39,39,0,True,1
2025-05-10,Mystical Magical,Benson Boone,40,40,0,True,1
2025-05-10,Weren't For The Wind,Ella Langley,41,39,39,False,13
2025-05-10,Sailor Song,Gigi Perez,42,22,38,False,37
2025-05-10,Wildflower,Billie Eilish,43,17,43,False,46
2025-05-10,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,44,40,40,False,11
2025-05-10,Cry For Me,The Weeknd,45,12,44,False,13
2025-05-10,Dark Thoughts,Lil Tecca,46,28,45,False,7
2025-05-10,Damocles,Sleep Token,47,47,0,True,1
2025-05-10,Indigo,Sam Barber Featuring Avery Anna,48,40,49,False,21
2025-05-10,Azizam,Ed Sheeran,49,28,42,False,4
2025-05-10,Back To Friends,sombr,50,50,51,False,5
2025-05-10,Residuals,Chris Brown,51,40,46,False,34
2025-05-10,DTMF,Bad Bunny,52,2,48,False,17
2025-05-10,Love Me Not,Ravyn Lenae,53,53,53,False,5
2025-05-10,Am I Okay?,Megan Moroney,54,50,50,False,34
2025-05-10,I'm A Little Crazy,Morgan Wallen,55,17,41,False,6
2025-05-10,Undressed,sombr,56,56,57,False,4
2025-05-10,Party 4 U,Charli xcx,57,57,95,False,2
2025-05-10,Me Jalo,Fuerza Regida & Grupo Frontera,58,48,52,False,11
2025-05-10,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",59,30,56,False,11
2025-05-10,Denial Is A River,Doechii,60,21,47,False,17
2025-05-10,Texas,Blake Shelton,61,61,70,False,7
2025-05-10,Your Way's Better,Forrest Frank,62,62,72,False,2
2025-05-10,After All The Bars Are Closed,Thomas Rhett,63,63,0,True,1
2025-05-10,Peekaboo,Kendrick Lamar Featuring AzChike,64,13,62,False,23
2025-05-10,Revolving Door,Tate McRae,65,22,58,False,10
2025-05-10,Twilight Zone,Ariana Grande,66,18,55,False,5
2025-05-10,Fix What You Didn't Break,Nate Smith,67,64,64,False,6
2025-05-10,Baile Inolvidable,Bad Bunny,68,3,59,False,17
2025-05-10,Smile,Morgan Wallen,69,4,54,False,18
2025-05-10,Rather Lie,Playboi Carti & The Weeknd,70,4,60,False,7
2025-05-10,Happen To Me,Russell Dickerson,71,71,71,False,2
2025-05-10,House Again,Hudson Westbrook,72,72,98,False,2
2025-05-10,Holy Smokes,Bailey Zimmerman,73,54,65,False,15
2025-05-10,Backseat Driver,Kane Brown,74,73,73,False,8
2025-05-10,Feel It,d4vd,75,75,81,False,8
2025-05-10,Te Queria Ver,Aleman X Neton Vega,76,58,67,False,7
2025-05-10,Amen,Shaboozey & Jelly Roll,77,77,0,True,1
2025-05-10,Loco,Neton Vega,78,43,69,False,18
2025-05-10,My World,Chuckyy,79,79,0,True,1
2025-05-10,The Giver,Chappell Roan,80,5,61,False,7
2025-05-10,EOO,Bad Bunny,81,24,77,False,15
2025-05-10,BMF,SZA,82,29,63,False,19
2025-05-10,Are You Even Real,Teddy Swims & GIVEON,83,59,75,False,12
2025-05-10,Busy Woman,Sabrina Carpenter,84,27,74,False,11
2025-05-10,Whim Whamiee,PLUTO & YKNIECE,85,85,92,False,2
2025-05-10,The Largest,BigXthaPlug,86,71,79,False,15
2025-05-10,No Pole,Don Toliver,87,66,80,False,26
2025-05-10,Steve's Lava Chicken,Jack Black,88,78,78,False,2
2025-05-10,Like Him,"Tyler, The Creator Featuring Lola Young",89,29,83,False,27
2025-05-10,Morena,Neton Vega & Peso Pluma,90,83,84,False,5
2025-05-10,Whiskey Drink,Jason Aldean,91,89,89,False,3
2025-05-10,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",92,21,82,False,11
2025-05-10,End Of The World,Miley Cyrus,93,52,88,False,4
2025-05-10,Friends Like That,John Morgan Featuring Jason Aldean,94,57,68,False,6
2025-05-10,Haunted,Kane Brown With Jelly Roll,95,58,85,False,7
2025-05-10,Caramel,Sleep Token,96,34,100,False,4
2025-05-10,"3,2,1",Tucker Wetmore,97,97,0,True,1
2025-05-10,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,98,65,66,False,6
2025-05-10,Ribs,Lorde,99,99,0,True,1
2025-05-10,Gimme A Hug,Drake,100,6,86,False,11
2025-05-17,Luther,Kendrick Lamar & SZA,1,1,1,False,24
2025-05-17,Ordinary,Alex Warren,2,2,2,False,13
2025-05-17,Die With A Smile,Lady Gaga & Bruno Mars,3,1,3,False,38
2025-05-17,A Bar Song (Tipsy),Shaboozey,4,1,5,False,56
2025-05-17,Nokia,Drake,5,2,4,False,12
2025-05-17,Pink Pony Club,Chappell Roan,6,4,6,False,47
2025-05-17,Lose Control,Teddy Swims,7,1,7,False,90
2025-05-17,Beautiful Things,Benson Boone,8,2,9,False,67
2025-05-17,Anxiety,Doechii,9,9,10,False,9
2025-05-17,I'm The Problem,Morgan Wallen,10,2,8,False,14
2025-05-17,Birds Of A Feather,Billie Eilish,11,2,12,False,51
2025-05-17,All The Way,BigXthaPlug Featuring Bailey Zimmerman,12,4,11,False,5
2025-05-17,Mutt,Leon Thomas,13,13,15,False,14
2025-05-17,I Had Some Help,Post Malone Featuring Morgan Wallen,14,1,14,False,52
2025-05-17,Blue Strips,Jessie Murph,15,15,18,False,4
2025-05-17,Love Somebody,Morgan Wallen,16,1,17,False,29
2025-05-17,Just In Case,Morgan Wallen,17,4,13,False,7
2025-05-17,Messy,Lola Young,18,14,21,False,23
2025-05-17,Espresso,Sabrina Carpenter,19,3,19,False,56
2025-05-17,APT.,ROSE & Bruno Mars,20,3,20,False,29
2025-05-17,That's So True,Gracie Abrams,21,6,16,False,29
2025-05-17,Not Like Us,Kendrick Lamar,22,1,22,False,52
2025-05-17,30 For 30,SZA With Kendrick Lamar,23,10,23,False,20
2025-05-17,I Never Lie,Zach Top,24,24,27,False,33
2025-05-17,Burning Blue,Mariah The Scientist,25,25,0,True,1
2025-05-17,Stargazing,Myles Smith,26,19,29,False,51
2025-05-17,TV Off,Kendrick Lamar Featuring Lefty Gunplay,27,2,24,False,24
2025-05-17,No One Noticed,The Marias,28,22,26,False,32
2025-05-17,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,29,8,25,False,3
2025-05-17,Bad Dreams,Teddy Swims,30,30,31,False,23
2025-05-17,Abracadabra,Lady Gaga,31,13,34,False,14
2025-05-17,Sorry I'm Here For Someone Else,Benson Boone,32,32,33,False,10
2025-05-17,Worst Way,Riley Green,33,33,37,False,17
2025-05-17,Sports Car,Tate McRae,34,16,32,False,15
2025-05-17,Squabble Up,Kendrick Lamar,35,1,28,False,24
2025-05-17,Backup Plan,Bailey Zimmerman & Luke Combs,36,36,0,True,1
2025-05-17,Timeless,The Weeknd & Playboi Carti,37,3,35,False,32
2025-05-17,Taste,Sabrina Carpenter,38,2,30,False,37
2025-05-17,Good News,Shaboozey,39,34,38,False,24
2025-05-17,Weren't For The Wind,Ella Langley,40,39,41,False,14
2025-05-17,Love Me Not,Ravyn Lenae,41,41,53,False,6
2025-05-17,Wildflower,Billie Eilish,42,17,43,False,47
2025-05-17,Sailor Song,Gigi Perez,43,22,42,False,38
2025-05-17,Undressed,sombr,44,44,56,False,5
2025-05-17,Mystical Magical,Benson Boone,45,40,40,False,2
2025-05-17,Cry For Me,The Weeknd,46,12,45,False,14
2025-05-17,Back To Friends,sombr,47,47,50,False,6
2025-05-17,Dark Thoughts,Lil Tecca,48,28,46,False,8
2025-05-17,Azizam,Ed Sheeran,49,28,49,False,5
2025-05-17,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,50,40,44,False,12
2025-05-17,Indigo,Sam Barber Featuring Avery Anna,51,40,48,False,22
2025-05-17,Residuals,Chris Brown,52,40,51,False,35
2025-05-17,Am I Okay?,Megan Moroney,53,50,54,False,35
2025-05-17,DTMF,Bad Bunny,54,2,52,False,18
2025-05-17,Party 4 U,Charli xcx,55,55,57,False,3
2025-05-17,I'm A Little Crazy,Morgan Wallen,56,17,55,False,7
2025-05-17,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",57,30,59,False,12
2025-05-17,Happen To Me,Russell Dickerson,58,58,71,False,3
2025-05-17,Me Jalo,Fuerza Regida & Grupo Frontera,59,48,58,False,12
2025-05-17,What Was That,Lorde,60,36,36,False,2
2025-05-17,Your Way's Better,Forrest Frank,61,61,62,False,3
2025-05-17,After All The Bars Are Closed,Thomas Rhett,62,62,63,False,2
2025-05-17,Peekaboo,Kendrick Lamar Featuring AzChike,63,13,64,False,24
2025-05-17,Por Esos Ojos,Fuerza Regida,64,64,0,False,7
2025-05-17,Revolving Door,Tate McRae,65,22,65,False,11
2025-05-17,Baile Inolvidable,Bad Bunny,66,3,68,False,18
2025-05-17,Backseat Driver,Kane Brown,67,67,74,False,9
2025-05-17,Rather Lie,Playboi Carti & The Weeknd,68,4,70,False,8
2025-05-17,Twilight Zone,Ariana Grande,69,18,66,False,6
2025-05-17,Hands Of Time,Eric Church,70,70,0,False,2
2025-05-17,Money On Money,Young Thug Featuring Future,71,39,39,False,2
2025-05-17,Texas,Blake Shelton,72,61,61,False,8
2025-05-17,Denial Is A River,Doechii,73,21,60,False,18
2025-05-17,House Again,Hudson Westbrook,74,72,72,False,3
2025-05-17,Smile,Morgan Wallen,75,4,69,False,19
2025-05-17,Priceless,Maroon 5 & LISA,76,76,0,True,1
2025-05-17,Like Him,"Tyler, The Creator Featuring Lola Young",77,29,89,False,28
2025-05-17,Amen,Shaboozey & Jelly Roll,78,77,77,False,2
2025-05-17,Thought It Was Love,Ty Myers,79,79,0,True,1
2025-05-17,EOO,Bad Bunny,80,24,81,False,16
2025-05-17,Whim Whamiee,PLUTO & YKNIECE,81,81,85,False,3
2025-05-17,Feel It,d4vd,82,75,75,False,9
2025-05-17,Whiskey Drink,Jason Aldean,83,83,91,False,4
2025-05-17,Are You Even Real,Teddy Swims & GIVEON,84,59,83,False,13
2025-05-17,Loco,Neton Vega,85,43,78,False,19
2025-05-17,Busy Woman,Sabrina Carpenter,86,27,84,False,12
2025-05-17,The Largest,BigXthaPlug,87,71,86,False,16
2025-05-17,Te Queria Ver,Aleman X Neton Vega,88,58,76,False,8
2025-05-17,Old Phone,Ed Sheeran,89,89,0,True,1
2025-05-17,Fix What You Didn't Break,Nate Smith,90,64,67,False,7
2025-05-17,My World,Chuckyy,91,79,79,False,2
2025-05-17,Gnarly,KATSEYE,92,92,0,True,1
2025-05-17,Morena,Neton Vega & Peso Pluma,93,83,90,False,6
2025-05-17,Holy Smokes,Bailey Zimmerman,94,54,73,False,16
2025-05-17,Me Prometi,Ivan Cornejo,95,95,0,True,1
2025-05-17,BMF,SZA,96,29,82,False,20
2025-05-17,Haunted,Kane Brown With Jelly Roll,97,58,95,False,8
2025-05-17,Steve's Lava Chicken,Jack Black,98,78,88,False,3
2025-05-17,The Days,CHRYSTAL,99,83,0,False,6
2025-05-17,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",100,21,92,False,12
2025-05-24,Luther,Kendrick Lamar & SZA,1,1,1,False,25
2025-05-24,Ordinary,Alex Warren,2,2,2,False,14
2025-05-24,Die With A Smile,Lady Gaga & Bruno Mars,3,1,3,False,39
2025-05-24,A Bar Song (Tipsy),Shaboozey,4,1,4,False,57
2025-05-24,Nokia,Drake,5,2,5,False,13
2025-05-24,I'm The Problem,Morgan Wallen,6,2,10,False,15
2025-05-24,Lose Control,Teddy Swims,7,1,7,False,91
2025-05-24,Beautiful Things,Benson Boone,8,2,8,False,68
2025-05-24,Pink Pony Club,Chappell Roan,9,4,6,False,48
2025-05-24,Anxiety,Doechii,10,9,9,False,10
2025-05-24,Just In Case,Morgan Wallen,11,4,17,False,8
2025-05-24,Birds Of A Feather,Billie Eilish,12,2,11,False,52
2025-05-24,I Had Some Help,Post Malone Featuring Morgan Wallen,13,1,14,False,53
2025-05-24,Timeless,The Weeknd & Playboi Carti,14,3,37,False,33
2025-05-24,Blue Strips,Jessie Murph,15,15,15,False,5
2025-05-24,Superman,Morgan Wallen,16,16,0,True,1
2025-05-24,Mutt,Leon Thomas,17,13,13,False,15
2025-05-24,Love Somebody,Morgan Wallen,18,1,16,False,30
2025-05-24,All The Way,BigXthaPlug Featuring Bailey Zimmerman,19,4,12,False,6
2025-05-24,Messy,Lola Young,20,14,18,False,24
2025-05-24,Espresso,Sabrina Carpenter,21,3,19,False,57
2025-05-24,APT.,ROSE & Bruno Mars,22,3,20,False,30
2025-05-24,Not Like Us,Kendrick Lamar,23,1,22,False,53
2025-05-24,30 For 30,SZA With Kendrick Lamar,24,10,23,False,21
2025-05-24,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,25,8,29,False,4
2025-05-24,That's So True,Gracie Abrams,26,6,21,False,30
2025-05-24,Stargazing,Myles Smith,27,19,26,False,52
2025-05-24,Burning Blue,Mariah The Scientist,28,25,25,False,2
2025-05-24,Worst Way,Riley Green,29,29,33,False,18
2025-05-24,Sorry I'm Here For Someone Else,Benson Boone,30,30,32,False,11
2025-05-24,I Never Lie,Zach Top,31,24,24,False,34
2025-05-24,No One Noticed,The Marias,32,22,28,False,33
2025-05-24,Sports Car,Tate McRae,33,16,34,False,16
2025-05-24,TV Off,Kendrick Lamar Featuring Lefty Gunplay,34,2,27,False,25
2025-05-24,Weren't For The Wind,Ella Langley,35,35,40,False,15
2025-05-24,Abracadabra,Lady Gaga,36,13,31,False,15
2025-05-24,Undressed,sombr,37,37,44,False,6
2025-05-24,Squabble Up,Kendrick Lamar,38,1,35,False,25
2025-05-24,Am I Okay?,Megan Moroney,39,39,53,False,36
2025-05-24,Taste,Sabrina Carpenter,40,2,38,False,38
2025-05-24,Bad Dreams,Teddy Swims,41,30,30,False,24
2025-05-24,Mystical Magical,Benson Boone,42,40,45,False,3
2025-05-24,Love Me Not,Ravyn Lenae,43,41,41,False,7
2025-05-24,Wildflower,Billie Eilish,44,17,42,False,48
2025-05-24,Back To Friends,sombr,45,45,47,False,7
2025-05-24,Cry For Me,The Weeknd,46,12,46,False,15
2025-05-24,Sailor Song,Gigi Perez,47,22,43,False,39
2025-05-24,Good News,Shaboozey,48,34,39,False,25
2025-05-24,Dark Thoughts,Lil Tecca,49,28,48,False,9
2025-05-24,Backup Plan,Bailey Zimmerman & Luke Combs,50,36,36,False,2
2025-05-24,DTMF,Bad Bunny,51,2,54,False,19
2025-05-24,I'm A Little Crazy,Morgan Wallen,52,17,56,False,8
2025-05-24,Indigo,Sam Barber Featuring Avery Anna,53,40,51,False,23
2025-05-24,Azizam,Ed Sheeran,54,28,49,False,6
2025-05-24,Happen To Me,Russell Dickerson,55,55,58,False,4
2025-05-24,Dangerous,Sleep Token,56,56,0,True,1
2025-05-24,Caramel,Sleep Token,57,34,0,False,5
2025-05-24,Emergence,Sleep Token,58,57,0,False,4
2025-05-24,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",59,30,57,False,13
2025-05-24,Party 4 U,Charli xcx,60,55,55,False,4
2025-05-24,Even In Arcadia,Sleep Token,61,61,0,True,1
2025-05-24,After All The Bars Are Closed,Thomas Rhett,62,62,62,False,3
2025-05-24,Your Way's Better,Forrest Frank,63,61,61,False,4
2025-05-24,Amen,Shaboozey & Jelly Roll,64,64,78,False,3
2025-05-24,Me Jalo,Fuerza Regida & Grupo Frontera,65,48,59,False,13
2025-05-24,Look To Windward,Sleep Token,66,66,0,True,1
2025-05-24,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,67,40,50,False,13
2025-05-24,Smile,Morgan Wallen,68,4,75,False,20
2025-05-24,Peekaboo,Kendrick Lamar Featuring AzChike,69,13,63,False,25
2025-05-24,Past Self,Sleep Token,70,70,0,True,1
2025-05-24,Revolving Door,Tate McRae,71,22,65,False,12
2025-05-24,Damocles,Sleep Token,72,47,0,False,2
2025-05-24,Baile Inolvidable,Bad Bunny,73,3,66,False,19
2025-05-24,Marlboro Rojo,Fuerza Regida,74,74,0,True,1
2025-05-24,Gethsemane,Sleep Token,75,75,0,True,1
2025-05-24,Rather Lie,Playboi Carti & The Weeknd,76,4,68,False,9
2025-05-24,Provider,Sleep Token,77,77,0,True,1
2025-05-24,Backseat Driver,Kane Brown,78,67,67,False,10
2025-05-24,Twilight Zone,Ariana Grande,79,18,69,False,7
2025-05-24,Por Esos Ojos,Fuerza Regida,80,64,64,False,8
2025-05-24,What Was That,Lorde,81,36,60,False,3
2025-05-24,EOO,Bad Bunny,82,24,80,False,17
2025-05-24,House Again,Hudson Westbrook,83,72,74,False,4
2025-05-24,Whiskey Drink,Jason Aldean,84,83,83,False,5
2025-05-24,Busy Woman,Sabrina Carpenter,85,27,86,False,13
2025-05-24,You Had To Be There,Megan Moroney & Kenny Chesney,86,86,0,True,1
2025-05-24,Hands Of Time,Eric Church,87,70,70,False,3
2025-05-24,Feel It,d4vd,88,75,82,False,10
2025-05-24,Whim Whamiee,PLUTO & YKNIECE,89,81,81,False,4
2025-05-24,The Largest,BigXthaPlug,90,71,87,False,17
2025-05-24,Nope Your Too Late I Already Died,wifiskeleton & i wanna be a jack-o-lantern,91,91,0,True,1
2025-05-24,Fix What You Didn't Break,Nate Smith,92,64,90,False,8
2025-05-24,Texas,Blake Shelton,93,61,72,False,9
2025-05-24,Thought It Was Love,Ty Myers,94,79,79,False,2
2025-05-24,Loco,Neton Vega,95,43,85,False,20
2025-05-24,Are You Even Real,Teddy Swims & GIVEON,96,59,84,False,14
2025-05-24,Denial Is A River,Doechii,97,21,73,False,19
2025-05-24,Money On Money,Young Thug Featuring Future,98,39,71,False,3
2025-05-24,Ribs,Lorde,99,99,0,False,2
2025-05-24,Infinite Baths,Sleep Token,100,100,0,True,1
2025-05-31,What I Want,Morgan Wallen Featuring Tate McRae,1,1,0,True,1
2025-05-31,Just In Case,Morgan Wallen,2,2,11,False,9
2025-05-31,I'm The Problem,Morgan Wallen,3,2,6,False,16
2025-05-31,Ordinary,Alex Warren,4,2,2,False,15
2025-05-31,Luther,Kendrick Lamar & SZA,5,1,1,False,26
2025-05-31,Die With A Smile,Lady Gaga & Bruno Mars,6,1,3,False,40
2025-05-31,I Got Better,Morgan Wallen,7,7,0,True,1
2025-05-31,Superman,Morgan Wallen,8,8,16,False,2
2025-05-31,A Bar Song (Tipsy),Shaboozey,9,1,4,False,58
2025-05-31,Love Somebody,Morgan Wallen,10,1,18,False,31
2025-05-31,Lose Control,Teddy Swims,11,1,7,False,92
2025-05-31,Nokia,Drake,12,2,5,False,14
2025-05-31,Anxiety,Doechii,13,9,10,False,11
2025-05-31,Beautiful Things,Benson Boone,14,2,8,False,69
2025-05-31,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,15,8,25,False,5
2025-05-31,Pink Pony Club,Chappell Roan,16,4,9,False,49
2025-05-31,Birds Of A Feather,Billie Eilish,17,2,12,False,53
2025-05-31,Mutt,Leon Thomas,18,13,17,False,16
2025-05-31,I Had Some Help,Post Malone Featuring Morgan Wallen,19,1,13,False,54
2025-05-31,20 Cigarettes,Morgan Wallen,20,20,0,True,1
2025-05-31,Kick Myself,Morgan Wallen,21,21,0,True,1
2025-05-31,Eyes Are Closed,Morgan Wallen,22,22,0,True,1
2025-05-31,All The Way,BigXthaPlug Featuring Bailey Zimmerman,23,4,19,False,7
2025-05-31,Espresso,Sabrina Carpenter,24,3,21,False,58
2025-05-31,Falling Apart,Morgan Wallen,25,25,0,True,1
2025-05-31,Blue Strips,Jessie Murph,26,15,15,False,6
2025-05-31,Messy,Lola Young,27,14,20,False,25
2025-05-31,APT.,ROSE & Bruno Mars,28,3,22,False,31
2025-05-31,"Skoal, Chevy, And Browning",Morgan Wallen,29,29,0,True,1
2025-05-31,Timeless,The Weeknd & Playboi Carti,30,3,14,False,34
2025-05-31,TN,Morgan Wallen,31,31,0,True,1
2025-05-31,Where'd That Girl Go,Morgan Wallen,32,32,0,True,1
2025-05-31,30 For 30,SZA With Kendrick Lamar,33,10,24,False,22
2025-05-31,Kiss Her In Front Of You,Morgan Wallen,34,34,0,True,1
2025-05-31,Worst Way,Riley Green,35,29,29,False,19
2025-05-31,That's So True,Gracie Abrams,36,6,26,False,31
2025-05-31,Burning Blue,Mariah The Scientist,37,25,28,False,3
